date,puissance_w,type_valeur,jour_semaine,pas_temps
2021-07-17 06:00:00,227.0,Mesurée,samedi,60.0
2021-07-17 07:00:00,512.0,Mesurée,samedi,60.0
2021-07-17 08:00:00,1966.0,Mesurée,samedi,60.0
2021-07-17 09:00:00,291.0,Mesurée,samedi,60.0
2021-07-17 10:00:00,248.0,Mesurée,samedi,60.0
2021-07-17 11:00:00,1740.0,Mesurée,samedi,60.0
2021-07-17 12:00:00,1811.0,Mesurée,samedi,60.0
2021-07-17 13:00:00,1681.0,Mesurée,samedi,60.0
2021-07-17 14:00:00,1205.0,Mesurée,samedi,60.0
2021-07-17 15:00:00,391.0,Mesurée,samedi,60.0
2021-07-17 16:00:00,474.0,Mesurée,samedi,60.0
2021-07-17 17:00:00,247.0,Mesurée,samedi,60.0
2021-07-17 18:00:00,1817.0,Mesurée,samedi,60.0
2021-07-17 19:00:00,1699.0,Mesurée,samedi,60.0
2021-07-17 20:00:00,799.0,Mesurée,samedi,60.0
2021-07-17 21:00:00,323.0,Mesurée,samedi,60.0
2021-07-17 22:00:00,381.0,Mesurée,samedi,60.0
2021-07-17 23:00:00,357.0,Mesurée,samedi,60.0
2021-07-18 00:00:00,741.0,Mesurée,dimanche,60.0
2021-07-18 01:00:00,740.0,Mesurée,dimanche,60.0
2021-07-18 02:00:00,275.0,Mesurée,dimanche,60.0
2021-07-18 03:00:00,230.0,Mesurée,dimanche,60.0
2021-07-18 04:00:00,247.0,Mesurée,dimanche,60.0
2021-07-18 05:00:00,403.0,Mesurée,dimanche,60.0
2021-07-18 06:00:00,231.0,Mesurée,dimanche,60.0
2021-07-18 07:00:00,253.0,Mesurée,dimanche,60.0
2021-07-18 08:00:00,241.0,Mesurée,dimanche,60.0
2021-07-18 09:00:00,322.0,Mesurée,dimanche,60.0
2021-07-18 10:00:00,310.0,Mesurée,dimanche,60.0
2021-07-18 11:00:00,1354.0,Mesurée,dimanche,60.0
2021-07-18 12:00:00,610.0,Mesurée,dimanche,60.0
2021-07-18 13:00:00,279.0,Mesurée,dimanche,60.0
2021-07-18 14:00:00,277.0,Mesurée,dimanche,60.0
2021-07-18 15:00:00,302.0,Mesurée,dimanche,60.0
2021-07-18 16:00:00,228.0,Mesurée,dimanche,60.0
2021-07-18 17:00:00,267.0,Mesurée,dimanche,60.0
2021-07-18 18:00:00,253.0,Mesurée,dimanche,60.0
2021-07-18 19:00:00,1700.0,Mesurée,dimanche,60.0
2021-07-18 20:00:00,2240.0,Mesurée,dimanche,60.0
2021-07-18 21:00:00,1361.0,Mesurée,dimanche,60.0
2021-07-18 22:00:00,839.0,Mesurée,dimanche,60.0
2021-07-18 23:00:00,341.0,Mesurée,dimanche,60.0
2021-07-19 00:00:00,254.0,Mesurée,lundi,60.0
2021-07-19 01:00:00,572.0,Mesurée,lundi,60.0
2021-07-19 02:00:00,446.0,Mesurée,lundi,60.0
2021-07-19 03:00:00,710.0,Mesurée,lundi,60.0
2021-07-19 04:00:00,248.0,Mesurée,lundi,60.0
2021-07-19 05:00:00,253.0,Mesurée,lundi,60.0
2021-07-19 06:00:00,226.0,Mesurée,lundi,60.0
2021-07-19 07:00:00,278.0,Mesurée,lundi,60.0
2021-07-19 08:00:00,290.0,Mesurée,lundi,60.0
2021-07-19 09:00:00,1312.0,Mesurée,lundi,60.0
2021-07-19 10:00:00,463.0,Mesurée,lundi,60.0
2021-07-19 11:00:00,323.0,Mesurée,lundi,60.0
2021-07-19 12:00:00,592.0,Mesurée,lundi,60.0
2021-07-19 13:00:00,1514.0,Mesurée,lundi,60.0
2021-07-19 14:00:00,1054.0,Mesurée,lundi,60.0
2021-07-19 15:00:00,434.0,Mesurée,lundi,60.0
2021-07-19 16:00:00,405.0,Mesurée,lundi,60.0
2021-07-19 17:00:00,697.0,Mesurée,lundi,60.0
2021-07-19 18:00:00,851.0,Mesurée,lundi,60.0
2021-07-19 19:00:00,2757.0,Mesurée,lundi,60.0
2021-07-19 20:00:00,2912.0,Mesurée,lundi,60.0
2021-07-19 21:00:00,1264.0,Mesurée,lundi,60.0
2021-07-19 22:00:00,2015.0,Mesurée,lundi,60.0
2021-07-19 23:00:00,1830.0,Mesurée,lundi,60.0
2021-07-20 00:00:00,607.0,Mesurée,mardi,60.0
2021-07-20 01:00:00,239.0,Mesurée,mardi,60.0
2021-07-20 02:00:00,278.0,Mesurée,mardi,60.0
2021-07-20 03:00:00,247.0,Mesurée,mardi,60.0
2021-07-20 04:00:00,278.0,Mesurée,mardi,60.0
2021-07-20 05:00:00,315.0,Mesurée,mardi,60.0
2021-07-20 06:00:00,277.0,Mesurée,mardi,60.0
2021-07-20 07:00:00,255.0,Mesurée,mardi,60.0
2021-07-20 08:00:00,1562.0,Mesurée,mardi,60.0
2021-07-20 09:00:00,1725.0,Mesurée,mardi,60.0
2021-07-20 10:00:00,6569.0,Mesurée,mardi,60.0
2021-07-20 11:00:00,3134.0,Mesurée,mardi,60.0
2021-07-20 12:00:00,1286.0,Mesurée,mardi,60.0
2021-07-20 13:00:00,698.0,Mesurée,mardi,60.0
2021-07-20 14:00:00,1447.0,Mesurée,mardi,60.0
2021-07-20 15:00:00,5176.0,Mesurée,mardi,60.0
2021-07-20 16:00:00,5857.0,Mesurée,mardi,60.0
2021-07-20 17:00:00,4395.0,Mesurée,mardi,60.0
2021-07-20 18:00:00,3077.0,Mesurée,mardi,60.0
2021-07-20 19:00:00,701.0,Mesurée,mardi,60.0
2021-07-20 20:00:00,1578.0,Mesurée,mardi,60.0
2021-07-20 21:00:00,524.0,Mesurée,mardi,60.0
2021-07-20 22:00:00,1372.0,Mesurée,mardi,60.0
2021-07-20 23:00:00,2313.0,Mesurée,mardi,60.0
2021-07-21 00:00:00,377.0,Mesurée,mercredi,60.0
2021-07-21 01:00:00,277.0,Mesurée,mercredi,60.0
2021-07-21 02:00:00,236.0,Mesurée,mercredi,60.0
2021-07-21 03:00:00,264.0,Mesurée,mercredi,60.0
2021-07-21 04:00:00,251.0,Mesurée,mercredi,60.0
2021-07-21 05:00:00,344.0,Mesurée,mercredi,60.0
2021-07-21 06:00:00,254.0,Mesurée,mercredi,60.0
2021-07-21 07:00:00,261.0,Mesurée,mercredi,60.0
2021-07-21 08:00:00,269.0,Mesurée,mercredi,60.0
2021-07-21 09:00:00,916.0,Mesurée,mercredi,60.0
2021-07-21 10:00:00,1420.0,Mesurée,mercredi,60.0
2021-07-21 11:00:00,1556.0,Mesurée,mercredi,60.0
2021-07-21 12:00:00,410.0,Mesurée,mercredi,60.0
2021-07-21 13:00:00,830.0,Mesurée,mercredi,60.0
2021-07-21 14:00:00,427.0,Mesurée,mercredi,60.0
2021-07-21 15:00:00,253.0,Mesurée,mercredi,60.0
2021-07-21 16:00:00,301.0,Mesurée,mercredi,60.0
2021-07-21 17:00:00,261.0,Mesurée,mercredi,60.0
2021-07-21 18:00:00,441.0,Mesurée,mercredi,60.0
2021-07-21 19:00:00,511.0,Mesurée,mercredi,60.0
2021-07-21 20:00:00,2304.0,Mesurée,mercredi,60.0
2021-07-21 21:00:00,1946.0,Mesurée,mercredi,60.0
2021-07-21 22:00:00,1433.0,Mesurée,mercredi,60.0
2021-07-21 23:00:00,1236.0,Mesurée,mercredi,60.0
2021-07-22 00:00:00,547.0,Mesurée,jeudi,60.0
2021-07-22 01:00:00,263.0,Mesurée,jeudi,60.0
2021-07-22 02:00:00,246.0,Mesurée,jeudi,60.0
2021-07-22 03:00:00,257.0,Mesurée,jeudi,60.0
2021-07-22 04:00:00,238.0,Mesurée,jeudi,60.0
2021-07-22 05:00:00,273.0,Mesurée,jeudi,60.0
2021-07-22 06:00:00,808.0,Mesurée,jeudi,60.0
2021-07-22 07:00:00,330.0,Mesurée,jeudi,60.0
2021-07-22 08:00:00,692.0,Mesurée,jeudi,60.0
2021-07-22 09:00:00,360.0,Mesurée,jeudi,60.0
2021-07-22 10:00:00,433.0,Mesurée,jeudi,60.0
2021-07-22 11:00:00,251.0,Mesurée,jeudi,60.0
2021-07-22 12:00:00,220.0,Mesurée,jeudi,60.0
2021-07-22 13:00:00,367.0,Mesurée,jeudi,60.0
2021-07-22 14:00:00,1308.0,Mesurée,jeudi,60.0
2021-07-22 15:00:00,2932.0,Mesurée,jeudi,60.0
2021-07-22 16:00:00,300.0,Mesurée,jeudi,60.0
2021-07-22 17:00:00,327.0,Mesurée,jeudi,60.0
2021-07-22 18:00:00,1179.0,Mesurée,jeudi,60.0
2021-07-22 19:00:00,1850.0,Mesurée,jeudi,60.0
2021-07-22 20:00:00,785.0,Mesurée,jeudi,60.0
2021-07-22 21:00:00,623.0,Mesurée,jeudi,60.0
2021-07-22 22:00:00,1415.0,Mesurée,jeudi,60.0
2021-07-22 23:00:00,387.0,Mesurée,jeudi,60.0
2021-07-23 00:00:00,293.0,Mesurée,vendredi,60.0
2021-07-23 01:00:00,274.0,Mesurée,vendredi,60.0
2021-07-23 02:00:00,266.0,Mesurée,vendredi,60.0
2021-07-23 03:00:00,253.0,Mesurée,vendredi,60.0
2021-07-23 04:00:00,256.0,Mesurée,vendredi,60.0
2021-07-23 05:00:00,271.0,Mesurée,vendredi,60.0
2021-07-23 06:00:00,825.0,Mesurée,vendredi,60.0
2021-07-23 07:00:00,258.0,Mesurée,vendredi,60.0
2021-07-23 08:00:00,321.0,Mesurée,vendredi,60.0
2021-07-23 09:00:00,575.0,Mesurée,vendredi,60.0
2021-07-23 10:00:00,1043.0,Mesurée,vendredi,60.0
2021-07-23 11:00:00,745.0,Mesurée,vendredi,60.0
2021-07-23 12:00:00,614.0,Mesurée,vendredi,60.0
2021-07-23 13:00:00,515.0,Mesurée,vendredi,60.0
2021-07-23 14:00:00,426.0,Mesurée,vendredi,60.0
2021-07-23 15:00:00,1559.0,Mesurée,vendredi,60.0
2021-07-23 16:00:00,2099.0,Mesurée,vendredi,60.0
2021-07-23 17:00:00,1283.0,Mesurée,vendredi,60.0
2021-07-23 18:00:00,289.0,Mesurée,vendredi,60.0
2021-07-23 19:00:00,290.0,Mesurée,vendredi,60.0
2021-07-23 20:00:00,2561.0,Mesurée,vendredi,60.0
2021-07-23 21:00:00,1635.0,Mesurée,vendredi,60.0
2021-07-23 22:00:00,648.0,Mesurée,vendredi,60.0
2021-07-23 23:00:00,2235.0,Mesurée,vendredi,60.0
2021-07-24 00:00:00,1211.0,Mesurée,samedi,60.0
2021-07-24 01:00:00,286.0,Mesurée,samedi,60.0
2021-07-24 02:00:00,318.0,Mesurée,samedi,60.0
2021-07-24 03:00:00,296.0,Mesurée,samedi,60.0
2021-07-24 04:00:00,261.0,Mesurée,samedi,60.0
2021-07-24 05:00:00,275.0,Mesurée,samedi,60.0
2021-07-24 06:00:00,246.0,Mesurée,samedi,60.0
2021-07-24 07:00:00,252.0,Mesurée,samedi,60.0
2021-07-24 08:00:00,494.0,Mesurée,samedi,60.0
2021-07-24 09:00:00,1116.0,Mesurée,samedi,60.0
2021-07-24 10:00:00,427.0,Mesurée,samedi,60.0
2021-07-24 11:00:00,282.0,Mesurée,samedi,60.0
2021-07-24 12:00:00,275.0,Mesurée,samedi,60.0
2021-07-24 13:00:00,261.0,Mesurée,samedi,60.0
2021-07-24 14:00:00,265.0,Mesurée,samedi,60.0
2021-07-24 15:00:00,328.0,Mesurée,samedi,60.0
2021-07-24 16:00:00,275.0,Mesurée,samedi,60.0
2021-07-24 17:00:00,1051.0,Mesurée,samedi,60.0
2021-07-24 18:00:00,2067.0,Mesurée,samedi,60.0
2021-07-24 19:00:00,566.0,Mesurée,samedi,60.0
2021-07-24 20:00:00,1564.0,Mesurée,samedi,60.0
2021-07-24 21:00:00,1878.0,Mesurée,samedi,60.0
2021-07-24 22:00:00,715.0,Mesurée,samedi,60.0
2021-07-24 23:00:00,370.0,Mesurée,samedi,60.0
2021-07-25 00:00:00,503.0,Mesurée,dimanche,60.0
2021-07-25 01:00:00,259.0,Mesurée,dimanche,60.0
2021-07-25 02:00:00,291.0,Mesurée,dimanche,60.0
2021-07-25 03:00:00,274.0,Mesurée,dimanche,60.0
2021-07-25 04:00:00,360.0,Mesurée,dimanche,60.0
2021-07-25 05:00:00,261.0,Mesurée,dimanche,60.0
2021-07-25 06:00:00,282.0,Mesurée,dimanche,60.0
2021-07-25 07:00:00,763.0,Mesurée,dimanche,60.0
2021-07-25 08:00:00,341.0,Mesurée,dimanche,60.0
2021-07-25 09:00:00,581.0,Mesurée,dimanche,60.0
2021-07-25 10:00:00,832.0,Mesurée,dimanche,60.0
2021-07-25 11:00:00,477.0,Mesurée,dimanche,60.0
2021-07-25 12:00:00,431.0,Mesurée,dimanche,60.0
2021-07-25 13:00:00,756.0,Mesurée,dimanche,60.0
2021-07-25 14:00:00,358.0,Mesurée,dimanche,60.0
2021-07-25 15:00:00,359.0,Mesurée,dimanche,60.0
2021-07-25 16:00:00,1070.0,Mesurée,dimanche,60.0
2021-07-25 17:00:00,411.0,Mesurée,dimanche,60.0
2021-07-25 18:00:00,1322.0,Mesurée,dimanche,60.0
2021-07-25 19:00:00,1246.0,Mesurée,dimanche,60.0
2021-07-25 20:00:00,1843.0,Mesurée,dimanche,60.0
2021-07-25 21:00:00,1575.0,Mesurée,dimanche,60.0
2021-07-25 22:00:00,3893.0,Mesurée,dimanche,60.0
2021-07-25 23:00:00,1785.0,Mesurée,dimanche,60.0
2021-07-26 00:00:00,274.0,Mesurée,lundi,60.0
2021-07-26 01:00:00,290.0,Mesurée,lundi,60.0
2021-07-26 02:00:00,325.0,Mesurée,lundi,60.0
2021-07-26 03:00:00,324.0,Mesurée,lundi,60.0
2021-07-26 04:00:00,263.0,Mesurée,lundi,60.0
2021-07-26 05:00:00,269.0,Mesurée,lundi,60.0
2021-07-26 06:00:00,243.0,Mesurée,lundi,60.0
2021-07-26 07:00:00,301.0,Mesurée,lundi,60.0
2021-07-26 08:00:00,672.0,Mesurée,lundi,60.0
2021-07-26 09:00:00,1727.0,Mesurée,lundi,60.0
2021-07-26 10:00:00,1911.0,Mesurée,lundi,60.0
2021-07-26 11:00:00,522.0,Mesurée,lundi,60.0
2021-07-26 12:00:00,520.0,Mesurée,lundi,60.0
2021-07-26 13:00:00,995.0,Mesurée,lundi,60.0
2021-07-26 14:00:00,534.0,Mesurée,lundi,60.0
2021-07-26 15:00:00,299.0,Mesurée,lundi,60.0
2021-07-26 16:00:00,1804.0,Mesurée,lundi,60.0
2021-07-26 17:00:00,3062.0,Mesurée,lundi,60.0
2021-07-26 18:00:00,1493.0,Mesurée,lundi,60.0
2021-07-26 19:00:00,1615.0,Mesurée,lundi,60.0
2021-07-26 20:00:00,2494.0,Mesurée,lundi,60.0
2021-07-26 21:00:00,1209.0,Mesurée,lundi,60.0
2021-07-26 22:00:00,2278.0,Mesurée,lundi,60.0
2021-07-26 23:00:00,593.0,Mesurée,lundi,60.0
2021-07-27 00:00:00,381.0,Mesurée,mardi,60.0
2021-07-27 01:00:00,321.0,Mesurée,mardi,60.0
2021-07-27 02:00:00,241.0,Mesurée,mardi,60.0
2021-07-27 03:00:00,274.0,Mesurée,mardi,60.0
2021-07-27 04:00:00,262.0,Mesurée,mardi,60.0
2021-07-27 05:00:00,256.0,Mesurée,mardi,60.0
2021-07-27 06:00:00,230.0,Mesurée,mardi,60.0
2021-07-27 07:00:00,316.0,Mesurée,mardi,60.0
2021-07-27 08:00:00,545.0,Mesurée,mardi,60.0
2021-07-27 09:00:00,4282.0,Mesurée,mardi,60.0
2021-07-27 10:00:00,1070.0,Mesurée,mardi,60.0
2021-07-27 11:00:00,271.0,Mesurée,mardi,60.0
2021-07-27 12:00:00,283.0,Mesurée,mardi,60.0
2021-07-27 13:00:00,612.0,Mesurée,mardi,60.0
2021-07-27 14:00:00,518.0,Mesurée,mardi,60.0
2021-07-27 15:00:00,420.0,Mesurée,mardi,60.0
2021-07-27 16:00:00,399.0,Mesurée,mardi,60.0
2021-07-27 17:00:00,2512.0,Mesurée,mardi,60.0
2021-07-27 18:00:00,4701.0,Mesurée,mardi,60.0
2021-07-27 19:00:00,2741.0,Mesurée,mardi,60.0
2021-07-27 20:00:00,2043.0,Mesurée,mardi,60.0
2021-07-27 21:00:00,591.0,Mesurée,mardi,60.0
2021-07-27 22:00:00,282.0,Mesurée,mardi,60.0
2021-07-27 23:00:00,260.0,Mesurée,mardi,60.0
2021-07-28 00:00:00,287.0,Mesurée,mercredi,60.0
2021-07-28 01:00:00,338.0,Mesurée,mercredi,60.0
2021-07-28 02:00:00,287.0,Mesurée,mercredi,60.0
2021-07-28 03:00:00,270.0,Mesurée,mercredi,60.0
2021-07-28 04:00:00,254.0,Mesurée,mercredi,60.0
2021-07-28 05:00:00,276.0,Mesurée,mercredi,60.0
2021-07-28 06:00:00,233.0,Mesurée,mercredi,60.0
2021-07-28 07:00:00,1055.0,Mesurée,mercredi,60.0
2021-07-28 08:00:00,321.0,Mesurée,mercredi,60.0
2021-07-28 09:00:00,931.0,Mesurée,mercredi,60.0
2021-07-28 10:00:00,2476.0,Mesurée,mercredi,60.0
2021-07-28 11:00:00,1753.0,Mesurée,mercredi,60.0
2021-07-28 12:00:00,800.0,Mesurée,mercredi,60.0
2021-07-28 13:00:00,2304.0,Mesurée,mercredi,60.0
2021-07-28 14:00:00,942.0,Mesurée,mercredi,60.0
2021-07-28 15:00:00,331.0,Mesurée,mercredi,60.0
2021-07-28 16:00:00,298.0,Mesurée,mercredi,60.0
2021-07-28 17:00:00,233.0,Mesurée,mercredi,60.0
2021-07-28 18:00:00,322.0,Mesurée,mercredi,60.0
2021-07-28 19:00:00,1528.0,Mesurée,mercredi,60.0
2021-07-28 20:00:00,2773.0,Mesurée,mercredi,60.0
2021-07-28 21:00:00,2111.0,Mesurée,mercredi,60.0
2021-07-28 22:00:00,1239.0,Mesurée,mercredi,60.0
2021-07-28 23:00:00,350.0,Mesurée,mercredi,60.0
2021-07-29 00:00:00,261.0,Mesurée,jeudi,60.0
2021-07-29 01:00:00,242.0,Mesurée,jeudi,60.0
2021-07-29 02:00:00,285.0,Mesurée,jeudi,60.0
2021-07-29 03:00:00,309.0,Mesurée,jeudi,60.0
2021-07-29 04:00:00,263.0,Mesurée,jeudi,60.0
2021-07-29 05:00:00,244.0,Mesurée,jeudi,60.0
2021-07-29 06:00:00,240.0,Mesurée,jeudi,60.0
2021-07-29 07:00:00,618.0,Mesurée,jeudi,60.0
2021-07-29 08:00:00,2563.0,Mesurée,jeudi,60.0
2021-07-29 09:00:00,1774.0,Mesurée,jeudi,60.0
2021-07-29 10:00:00,1587.0,Mesurée,jeudi,60.0
2021-07-29 11:00:00,746.0,Mesurée,jeudi,60.0
2021-07-29 12:00:00,838.0,Mesurée,jeudi,60.0
2021-07-29 13:00:00,2714.0,Mesurée,jeudi,60.0
2021-07-29 14:00:00,867.0,Mesurée,jeudi,60.0
2021-07-29 15:00:00,1114.0,Mesurée,jeudi,60.0
2021-07-29 16:00:00,808.0,Mesurée,jeudi,60.0
2021-07-29 17:00:00,494.0,Mesurée,jeudi,60.0
2021-07-29 18:00:00,451.0,Mesurée,jeudi,60.0
2021-07-29 19:00:00,2059.0,Mesurée,jeudi,60.0
2021-07-29 20:00:00,2416.0,Mesurée,jeudi,60.0
2021-07-29 21:00:00,2552.0,Mesurée,jeudi,60.0
2021-07-29 22:00:00,2214.0,Mesurée,jeudi,60.0
2021-07-29 23:00:00,1768.0,Mesurée,jeudi,60.0
2021-07-30 00:00:00,667.0,Mesurée,vendredi,60.0
2021-07-30 01:00:00,248.0,Mesurée,vendredi,60.0
2021-07-30 02:00:00,280.0,Mesurée,vendredi,60.0
2021-07-30 03:00:00,241.0,Mesurée,vendredi,60.0
2021-07-30 04:00:00,322.0,Mesurée,vendredi,60.0
2021-07-30 05:00:00,604.0,Mesurée,vendredi,60.0
2021-07-30 06:00:00,264.0,Mesurée,vendredi,60.0
2021-07-30 07:00:00,242.0,Mesurée,vendredi,60.0
2021-07-30 08:00:00,719.0,Mesurée,vendredi,60.0
2021-07-30 09:00:00,1635.0,Mesurée,vendredi,60.0
2021-07-30 10:00:00,1547.0,Mesurée,vendredi,60.0
2021-07-30 11:00:00,403.0,Mesurée,vendredi,60.0
2021-07-30 12:00:00,455.0,Mesurée,vendredi,60.0
2021-07-30 13:00:00,460.0,Mesurée,vendredi,60.0
2021-07-30 14:00:00,444.0,Mesurée,vendredi,60.0
2021-07-30 15:00:00,296.0,Mesurée,vendredi,60.0
2021-07-30 16:00:00,443.0,Mesurée,vendredi,60.0
2021-07-30 17:00:00,1304.0,Mesurée,vendredi,60.0
2021-07-30 18:00:00,2314.0,Mesurée,vendredi,60.0
2021-07-30 19:00:00,2329.0,Mesurée,vendredi,60.0
2021-07-30 20:00:00,2966.0,Mesurée,vendredi,60.0
2021-07-30 21:00:00,1311.0,Mesurée,vendredi,60.0
2021-07-30 22:00:00,627.0,Mesurée,vendredi,60.0
2021-07-30 23:00:00,676.0,Mesurée,vendredi,60.0
2021-07-31 00:00:00,655.0,Mesurée,samedi,60.0
2021-07-31 01:00:00,230.0,Mesurée,samedi,60.0
2021-07-31 02:00:00,263.0,Mesurée,samedi,60.0
2021-07-31 03:00:00,868.0,Mesurée,samedi,60.0
2021-07-31 04:00:00,370.0,Mesurée,samedi,60.0
2021-07-31 05:00:00,236.0,Mesurée,samedi,60.0
2021-07-31 06:00:00,272.0,Mesurée,samedi,60.0
2021-07-31 07:00:00,514.0,Mesurée,samedi,60.0
2021-07-31 08:00:00,243.0,Mesurée,samedi,60.0
2021-07-31 09:00:00,234.0,Mesurée,samedi,60.0
2021-07-31 10:00:00,213.0,Mesurée,samedi,60.0
2021-07-31 11:00:00,265.0,Mesurée,samedi,60.0
2021-07-31 12:00:00,223.0,Mesurée,samedi,60.0
2021-07-31 13:00:00,257.0,Mesurée,samedi,60.0
2021-07-31 14:00:00,239.0,Mesurée,samedi,60.0
2021-07-31 15:00:00,297.0,Mesurée,samedi,60.0
2021-07-31 16:00:00,264.0,Mesurée,samedi,60.0
2021-07-31 17:00:00,873.0,Mesurée,samedi,60.0
2021-07-31 18:00:00,419.0,Mesurée,samedi,60.0
2021-07-31 19:00:00,576.0,Mesurée,samedi,60.0
2021-07-31 20:00:00,220.0,Mesurée,samedi,60.0
2021-07-31 21:00:00,269.0,Mesurée,samedi,60.0
2021-07-31 22:00:00,216.0,Mesurée,samedi,60.0
2021-07-31 23:00:00,249.0,Mesurée,samedi,60.0
2021-08-01 00:00:00,230.0,Mesurée,dimanche,60.0
2021-08-01 01:00:00,388.0,Mesurée,dimanche,60.0
2021-08-01 02:00:00,221.0,Mesurée,dimanche,60.0
2021-08-01 03:00:00,247.0,Mesurée,dimanche,60.0
2021-08-01 04:00:00,216.0,Mesurée,dimanche,60.0
2021-08-01 05:00:00,241.0,Mesurée,dimanche,60.0
2021-08-01 06:00:00,235.0,Mesurée,dimanche,60.0
2021-08-01 07:00:00,305.0,Mesurée,dimanche,60.0
2021-08-01 08:00:00,772.0,Mesurée,dimanche,60.0
2021-08-01 09:00:00,772.0,Mesurée,dimanche,60.0
2021-08-01 10:00:00,235.0,Mesurée,dimanche,60.0
2021-08-01 11:00:00,236.0,Mesurée,dimanche,60.0
2021-08-01 12:00:00,248.0,Mesurée,dimanche,60.0
2021-08-01 13:00:00,308.0,Mesurée,dimanche,60.0
2021-08-01 14:00:00,237.0,Mesurée,dimanche,60.0
2021-08-01 15:00:00,271.0,Mesurée,dimanche,60.0
2021-08-01 16:00:00,217.0,Mesurée,dimanche,60.0
2021-08-01 17:00:00,246.0,Mesurée,dimanche,60.0
2021-08-01 18:00:00,235.0,Mesurée,dimanche,60.0
2021-08-01 19:00:00,552.0,Mesurée,dimanche,60.0
2021-08-01 20:00:00,235.0,Mesurée,dimanche,60.0
2021-08-01 21:00:00,243.0,Mesurée,dimanche,60.0
2021-08-01 22:00:00,218.0,Mesurée,dimanche,60.0
2021-08-01 23:00:00,249.0,Mesurée,dimanche,60.0
2021-08-02 00:00:00,1084.0,Mesurée,lundi,60.0
2021-08-02 01:00:00,221.0,Mesurée,lundi,60.0
2021-08-02 02:00:00,261.0,Mesurée,lundi,60.0
2021-08-02 03:00:00,351.0,Mesurée,lundi,60.0
2021-08-02 04:00:00,249.0,Mesurée,lundi,60.0
2021-08-02 05:00:00,232.0,Mesurée,lundi,60.0
2021-08-02 06:00:00,228.0,Mesurée,lundi,60.0
2021-08-02 07:00:00,555.0,Mesurée,lundi,60.0
2021-08-02 08:00:00,317.0,Mesurée,lundi,60.0
2021-08-02 09:00:00,1626.0,Mesurée,lundi,60.0
2021-08-02 10:00:00,2534.0,Mesurée,lundi,60.0
2021-08-02 11:00:00,2034.0,Mesurée,lundi,60.0
2021-08-02 12:00:00,419.0,Mesurée,lundi,60.0
2021-08-02 13:00:00,248.0,Mesurée,lundi,60.0
2021-08-02 14:00:00,626.0,Mesurée,lundi,60.0
2021-08-02 15:00:00,1203.0,Mesurée,lundi,60.0
2021-08-02 16:00:00,1371.0,Mesurée,lundi,60.0
2021-08-02 17:00:00,1660.0,Mesurée,lundi,60.0
2021-08-02 18:00:00,377.0,Mesurée,lundi,60.0
2021-08-02 19:00:00,264.0,Mesurée,lundi,60.0
2021-08-02 20:00:00,267.0,Mesurée,lundi,60.0
2021-08-02 21:00:00,238.0,Mesurée,lundi,60.0
2021-08-02 22:00:00,221.0,Mesurée,lundi,60.0
2021-08-02 23:00:00,255.0,Mesurée,lundi,60.0
2021-08-03 00:00:00,214.0,Mesurée,mardi,60.0
2021-08-03 01:00:00,559.0,Mesurée,mardi,60.0
2021-08-03 02:00:00,232.0,Mesurée,mardi,60.0
2021-08-03 03:00:00,240.0,Mesurée,mardi,60.0
2021-08-03 04:00:00,223.0,Mesurée,mardi,60.0
2021-08-03 05:00:00,250.0,Mesurée,mardi,60.0
2021-08-03 06:00:00,1052.0,Mesurée,mardi,60.0
2021-08-03 07:00:00,237.0,Mesurée,mardi,60.0
2021-08-03 08:00:00,237.0,Mesurée,mardi,60.0
2021-08-03 09:00:00,259.0,Mesurée,mardi,60.0
2021-08-03 10:00:00,262.0,Mesurée,mardi,60.0
2021-08-03 11:00:00,541.0,Mesurée,mardi,60.0
2021-08-03 12:00:00,220.0,Mesurée,mardi,60.0
2021-08-03 13:00:00,231.0,Mesurée,mardi,60.0
2021-08-03 14:00:00,224.0,Mesurée,mardi,60.0
2021-08-03 15:00:00,540.0,Mesurée,mardi,60.0
2021-08-03 16:00:00,2509.0,Mesurée,mardi,60.0
2021-08-03 17:00:00,3143.0,Mesurée,mardi,60.0
2021-08-03 18:00:00,3670.0,Mesurée,mardi,60.0
2021-08-03 19:00:00,1712.0,Mesurée,mardi,60.0
2021-08-03 20:00:00,254.0,Mesurée,mardi,60.0
2021-08-03 21:00:00,1078.0,Mesurée,mardi,60.0
2021-08-03 22:00:00,242.0,Mesurée,mardi,60.0
2021-08-03 23:00:00,540.0,Mesurée,mardi,60.0
2021-08-04 00:00:00,231.0,Mesurée,mercredi,60.0
2021-08-04 01:00:00,236.0,Mesurée,mercredi,60.0
2021-08-04 02:00:00,239.0,Mesurée,mercredi,60.0
2021-08-04 03:00:00,369.0,Mesurée,mercredi,60.0
2021-08-04 04:00:00,264.0,Mesurée,mercredi,60.0
2021-08-04 05:00:00,208.0,Mesurée,mercredi,60.0
2021-08-04 06:00:00,253.0,Mesurée,mercredi,60.0
2021-08-04 07:00:00,224.0,Mesurée,mercredi,60.0
2021-08-04 08:00:00,226.0,Mesurée,mercredi,60.0
2021-08-04 09:00:00,786.0,Mesurée,mercredi,60.0
2021-08-04 10:00:00,1084.0,Mesurée,mercredi,60.0
2021-08-04 11:00:00,2224.0,Mesurée,mercredi,60.0
2021-08-04 12:00:00,1778.0,Mesurée,mercredi,60.0
